0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2室1厅1厨1卫        ,高楼层(共6层)          ,46.62㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1982,简装     ,砖混结构  , ,一梯五户           ,无           ,1.07104E+11,商品房          ,2021-05-10,普通住宅          ,暂无数据       ,共有           ,380万,81511,2021.05.23 成交,田林七村 2室1厅 46.62平米,395挂牌价格（万）,14成交周期（天）,2调价（次）,带看（次）,17关注（人）,2286浏览（次）
2室1厅1厨1卫        ,低楼层(共6层)          ,67.8㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-04-02,普通住宅          ,暂无数据       ,共有           ,478万,70502,2021.05.23 成交,紫叶花园 2室1厅 67.8平米,488挂牌价格（万）,52成交周期（天）,1调价（次）,带看（次）,18关注（人）,4355浏览（次）
2室2厅1厨1卫        ,中楼层(共11层)          ,97.2㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2011,精装     ,钢混结构  , ,一梯三户           ,有           ,1.07104E+11,商品房          ,2021-04-27,普通住宅          ,暂无数据       ,共有           ,484万,49743,2021.05.23 成交,都市富苑 2室2厅 97.2平米,460挂牌价格（万）,27成交周期（天）,1调价（次）,带看（次）,39关注（人）,3941浏览（次）
2室1厅1厨1卫        ,中楼层(共11层)          ,79.84㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2008,精装     ,钢混结构  , ,一梯四户           ,有           ,1.07104E+11,商品房          ,2021-03-01,普通住宅          ,暂无数据       ,非共有           ,380万,47596,2021.05.23 成交,双秀西园 2室1厅 79.84平米,395挂牌价格（万）,84成交周期（天）,1调价（次）,带看（次）,53关注（人）,8287浏览（次）
2室2厅1厨1卫        ,中楼层(共6层)          ,83.75㎡          ,暂无数据              ,暂无数据         ,板楼       ,南 北   ,2006,简装     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-05-15,普通住宅          ,暂无数据       ,共有           ,525万,62687,2021.05.23 成交,三林世博家园(大道站路94弄) 2室2厅 83.75平米,530挂牌价格（万）,9成交周期（天）,0调价（次）,带看（次）,1关注（人）,289浏览（次）
3室2厅1厨2卫        ,中楼层(共12层)          ,105.75㎡          ,平层              ,105㎡         ,板楼       ,南   ,2011,精装     ,钢混结构  , ,两梯三户           ,有           ,1.07104E+11,商品房          ,2021-04-15,普通住宅          ,暂无数据       ,非共有           ,550万,52010,2021.05.23 成交,新南路壹号(公寓) 3室2厅 105.75平米,565挂牌价格（万）,39成交周期（天）,1调价（次）,带看（次）,18关注（人）,4047浏览（次）
2室2厅1厨1卫        ,低楼层(共17层)          ,76.94㎡          ,平层              ,70㎡         ,板楼       ,南   ,2013,毛坯     ,钢混结构  , ,两梯四户           ,有           ,1.07104E+11,商品房          ,2021-03-21,普通住宅          ,暂无数据       ,非共有           ,335万,43541,2021.05.23 成交,汇枫公寓 2室2厅 76.94平米,340挂牌价格（万）,64成交周期（天）,1调价（次）,带看（次）,41关注（人）,7364浏览（次）
1室0厅1厨1卫        ,低楼层(共6层)          ,30.45㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995,毛坯     ,砖混结构  , ,一梯五户           ,无           ,1.07104E+11,商品房          ,2021-04-28,普通住宅          ,暂无数据       ,非共有           ,207万,67981,2021.05.23 成交,昌四小区 1室0厅 30.45平米,215挂牌价格（万）,26成交周期（天）,0调价（次）,带看（次）,28关注（人）,4509浏览（次）
2室1厅1厨1卫        ,中楼层(共6层)          ,98.62㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2000,简装     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-04-23,普通住宅          ,暂无数据       ,共有           ,945万,95823,2021.05.23 成交,锦绣苑 2室1厅 98.62平米,950挂牌价格（万）,31成交周期（天）,1调价（次）,带看（次）,19关注（人）,1724浏览（次）
1室1厅1厨1卫        ,高楼层(共17层)          ,55.55㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2008,精装     ,钢混结构  , ,两梯五户           ,有           ,1.07104E+11,商品房          ,2021-05-12,普通住宅          ,暂无数据       ,共有           ,525万,94510,2021.05.23 成交,永兆豪庭 1室1厅 55.55平米,530挂牌价格（万）,12成交周期（天）,1调价（次）,带看（次）,38关注（人）,2371浏览（次）
2室1厅1厨1卫        ,中楼层(共6层)          ,59.73㎡          ,平层              ,暂无数据         ,板楼       ,东南   ,1993,简装     ,砖混结构  , ,一梯四户           ,无           ,1.07104E+11,商品房          ,2021-02-21,普通住宅          ,暂无数据       ,共有           ,254万,42525,2021.05.23 成交,海滨六村 2室1厅 59.73平米,255挂牌价格（万）,92成交周期（天）,0调价（次）,带看（次）,29关注（人）,5473浏览（次）
1室1厅1厨1卫        ,高楼层(共6层)          ,45.72㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1986,精装     ,砖混结构  , ,一梯六户           ,无           ,1.07104E+11,商品房          ,2021-04-21,普通住宅          ,暂无数据       ,共有           ,244万,53369,2021.05.23 成交,闻喜小区 1室1厅 45.72平米,248挂牌价格（万）,33成交周期（天）,1调价（次）,带看（次）,21关注（人）,3569浏览（次）
2室1厅1厨1卫        ,中楼层(共19层)          ,75.71㎡          ,平层              ,暂无数据         ,塔楼       ,南   ,1993,简装     ,钢混结构  , ,两梯八户           ,有           ,1.07104E+11,商品房          ,2021-05-05,普通住宅          ,暂无数据       ,共有           ,617万,81496,2021.05.23 成交,金江公寓 2室1厅 75.71平米,620挂牌价格（万）,19成交周期（天）,0调价（次）,带看（次）,58关注（人）,8029浏览（次）
2室1厅1厨1卫        ,高楼层(共6层)          ,80㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1997,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-05-20,普通住宅          ,暂无数据       ,共有           ,520万,65000,2021.05.23 成交,春申五村 2室1厅 80平米,530挂牌价格（万）,4成交周期（天）,0调价（次）,带看（次）,4关注（人）,196浏览（次）
2室1厅1厨1卫        ,高楼层(共6层)          ,55.9㎡          ,平层              ,暂无数据         ,板楼       ,东南   ,1998,精装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-03-29,普通住宅          ,暂无数据       ,共有           ,440万,78712,2021.05.23 成交,三林安居苑 2室1厅 55.9平米,449挂牌价格（万）,56成交周期（天）,5调价（次）,带看（次）,54关注（人）,4606浏览（次）
1室1厅1厨1卫        ,低楼层(共6层)          ,41.75㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,1996,精装     ,砖混结构  , ,一梯四户           ,无           ,1.07104E+11,商品房          ,2021-03-11,普通住宅          ,暂无数据       ,非共有           ,366万,87665,2021.05.23 成交,高兴花园 1室1厅 41.75平米,369挂牌价格（万）,74成交周期（天）,6调价（次）,带看（次）,77关注（人）,12704浏览（次）
3室2厅1厨1卫        ,高楼层(共6层)          ,99.82㎡          ,平层              ,86㎡         ,板楼       ,南   ,2009,精装     ,砖混结构  , ,一梯两户           ,无           ,1.07103E+11,商品房          ,2021-01-13,普通住宅          ,暂无数据       ,共有           ,566万,56652,2021.05.23 成交,贵峰苑 3室2厅 99.82平米,545挂牌价格（万）,131成交周期（天）,5调价（次）,带看（次）,84关注（人）,16990浏览（次）
1室1厅1厨1卫        ,高楼层(共6层)          ,40.92㎡          ,平层              ,30.6㎡         ,板楼       ,南   ,1994,简装     ,砖混结构  , ,一梯四户           ,无           ,1.07104E+11,商品房          ,2021-05-16,普通住宅          ,暂无数据       ,非共有           ,203万,49609,2021.05.23 成交,乾溪新村 1室1厅 40.92平米,210挂牌价格（万）,8成交周期（天）,0调价（次）,带看（次）,2关注（人）,395浏览（次）
2室1厅1厨1卫        ,高楼层(共6层)          ,71.61㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1994,精装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-03-06,普通住宅          ,暂无数据       ,共有           ,365万,50971,2021.05.23 成交,乾溪新村 2室1厅 71.61平米,365挂牌价格（万）,79成交周期（天）,2调价（次）,带看（次）,85关注（人）,9664浏览（次）
2室2厅1厨1卫        ,中楼层(共24层)          ,91.74㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2013,精装     ,钢混结构  , ,一梯三户           ,暂无数据           ,1.07102E+11,商品房          ,2020-01-15,普通住宅          ,暂无数据       ,共有           ,218万,23709,2021.05.23 成交,龙泽园六期 2室2厅 91.74平米,220挂牌价格（万）,495成交周期（天）,2调价（次）,带看（次）,0关注（人）,88浏览（次）
3室2厅1厨2卫        ,低楼层(共6层)          ,131.48㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,2005,简装     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-05-23,普通住宅          ,暂无数据       ,共有           ,505万,38409,2021.05.23 成交,华银坊 3室2厅 131.48平米,515挂牌价格（万）,1成交周期（天）,0调价（次）,带看（次）,0关注（人）,7浏览（次）
2室1厅1厨1卫        ,中楼层(共6层)          ,64.13㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1993,简装     ,砖混结构  , ,一梯三户           ,无           ,1.07104E+11,商品房          ,2021-04-18,普通住宅          ,暂无数据       ,共有           ,277万,43194,2021.05.23 成交,潼港一村 2室1厅 64.13平米,282挂牌价格（万）,36成交周期（天）,2调价（次）,带看（次）,18关注（人）,3092浏览（次）
3室2厅1厨1卫        ,低楼层(共18层)          ,91.41㎡          ,平层              ,91.41㎡         ,板楼       ,南   ,2012,精装     ,钢混结构  , ,两梯两户           ,有           ,1.07104E+11,商品房          ,2021-03-17,普通住宅          ,暂无数据       ,非共有           ,1160万,126901,2021.05.23 成交,万源城尚郡 3室2厅 91.41平米,1170挂牌价格（万）,68成交周期（天）,4调价（次）,带看（次）,35关注（人）,6855浏览（次）
3室1厅1厨1卫        ,高楼层(共5层)          ,97.21㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1998,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-04-11,普通住宅          ,暂无数据       ,非共有           ,215万,22118,2021.05.23 成交,育秀六区 3室1厅 97.21平米,215挂牌价格（万）,43成交周期（天）,0调价（次）,带看（次）,19关注（人）,696浏览（次）
2室1厅1厨1卫        ,中楼层(共5层)          ,46.45㎡          ,平层              ,暂无数据         ,暂无数据       ,南 北   ,1976,简装     ,砖混结构  , ,一梯一户           ,无           ,1.07104E+11,商品房          ,2021-04-16,普通住宅          ,暂无数据       ,共有           ,325万,69968,2021.05.23 成交,凤城路91弄 2室1厅 46.45平米,330挂牌价格（万）,38成交周期（天）,0调价（次）,带看（次）,0关注（人）,256浏览（次）
3室2厅1厨2卫        ,高楼层(共16层)          ,120.41㎡          ,暂无数据              ,暂无数据         ,板楼       ,南 北   ,2017,精装     ,钢混结构  , ,两梯四户           ,有           ,1.07104E+11,商品房          ,2021-01-16,普通住宅          ,暂无数据       ,非共有           ,424万,35214,2021.05.23 成交,恒大名都 3室2厅 120.41平米,425挂牌价格（万）,128成交周期（天）,2调价（次）,带看（次）,20关注（人）,6816浏览（次）
1室1厅1厨1卫        ,高楼层(共6层)          ,37.69㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1987,简装     ,砖混结构  , ,一梯四户           ,无           ,1.07104E+11,商品房          ,2021-04-12,普通住宅          ,暂无数据       ,非共有           ,256万,67923,2021.05.23 成交,虹纺小区 1室1厅 37.69平米,258挂牌价格（万）,42成交周期（天）,1调价（次）,带看（次）,41关注（人）,8258浏览（次）
2室1厅1厨1卫        ,高楼层(共6层)          ,56.89㎡          ,暂无数据              ,50㎡         ,板楼       ,南   ,1995,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-03-27,普通住宅          ,暂无数据       ,非共有           ,349万,61259,2021.05.23 成交,南新四村 2室1厅 56.89平米,358.5挂牌价格（万）,58成交周期（天）,3调价（次）,带看（次）,34关注（人）,5165浏览（次）
1室1厅1厨1卫        ,低楼层(共6层)          ,31.45㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,1995,简装     ,砖混结构  , ,一梯五户           ,无           ,1.07104E+11,商品房          ,2021-04-15,普通住宅          ,暂无数据       ,非共有           ,184万,58506,2021.05.23 成交,共康三村 1室1厅 31.45平米,185挂牌价格（万）,39成交周期（天）,0调价（次）,带看（次）,1关注（人）,48浏览（次）
2室2厅0厨1卫        ,中楼层(共14层)          ,82.71㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2012,精装     ,钢混结构  , ,一梯四户           ,有           ,1.07103E+11,商品房          ,2020-12-16,普通住宅          ,暂无数据       ,非共有           ,329万,39778,2021.05.23 成交,浦润苑 2室2厅 82.71平米,330挂牌价格（万）,159成交周期（天）,2调价（次）,带看（次）,145关注（人）,16174浏览（次）
2室2厅1厨1卫        ,中楼层(共10层)          ,81.96㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2012,精装     ,钢混结构  , ,一梯三户           ,有           ,1.07104E+11,商品房          ,2021-03-24,普通住宅          ,暂无数据       ,共有           ,406万,49537,2021.05.23 成交,星金家园 2室2厅 81.96平米,420挂牌价格（万）,61成交周期（天）,1调价（次）,带看（次）,85关注（人）,11577浏览（次）
2室2厅1厨1卫        ,中楼层(共18层)          ,112.25㎡          ,平层              ,暂无数据         ,板楼       ,南 西南   ,2001,精装     ,钢混结构  , ,两梯三户           ,有           ,1.07104E+11,商品房          ,2021-02-24,普通住宅          ,暂无数据       ,共有           ,1190万,106014,2021.05.23 成交,中山公寓 2室2厅 112.25平米,1212挂牌价格（万）,89成交周期（天）,1调价（次）,带看（次）,46关注（人）,9040浏览（次）
2室1厅1厨1卫        ,中楼层(共6层)          ,74.64㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,2000,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-05-22,普通住宅          ,暂无数据       ,非共有           ,720万,96464,2021.05.23 成交,长阳新苑 2室1厅 74.64平米,730挂牌价格（万）,2成交周期（天）,0调价（次）,带看（次）,6关注（人）,265浏览（次）
2室1厅1厨1卫        ,高楼层(共11层)          ,74.77㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2012,简装     ,钢混结构  , ,两梯四户           ,有           ,1.07104E+11,商品房          ,2021-05-14,普通住宅          ,暂无数据       ,非共有           ,283万,37850,2021.05.23 成交,茉莉雅苑 2室1厅 74.77平米,290挂牌价格（万）,10成交周期（天）,0调价（次）,带看（次）,5关注（人）,758浏览（次）
2室1厅1厨1卫        ,中楼层(共6层)          ,70.02㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-03-10,普通住宅          ,暂无数据       ,非共有           ,454万,64811,2021.05.23 成交,三林苑（二期） 2室1厅 70.02平米,458挂牌价格（万）,75成交周期（天）,0调价（次）,带看（次）,87关注（人）,11529浏览（次）
2室2厅1厨2卫        ,高楼层(共24层)          ,116.52㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2005,精装     ,钢混结构  , ,两梯两户           ,有           ,1.07104E+11,商品房          ,2021-05-06,普通住宅          ,暂无数据       ,共有           ,1260万,108136,2021.05.23 成交,长发虹桥公寓 2室2厅 116.52平米,1260挂牌价格（万）,18成交周期（天）,0调价（次）,带看（次）,1关注（人）,68浏览（次）
2室1厅1厨1卫        ,低楼层(共6层)          ,79.41㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-05-05,普通住宅          ,暂无数据       ,共有           ,440万,55409,2021.05.23 成交,航华二村嘉丰公寓 2室1厅 79.41平米,458挂牌价格（万）,19成交周期（天）,2调价（次）,带看（次）,24关注（人）,5611浏览（次）
2室0厅1厨1卫        ,高楼层(共6层)          ,48.51㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1987,简装     ,砖混结构  , ,一梯四户           ,无           ,1.07104E+11,商品房          ,2021-02-27,普通住宅          ,暂无数据       ,非共有           ,363万,74830,2021.05.23 成交,虹纺小区 2室0厅 48.51平米,359挂牌价格（万）,86成交周期（天）,1调价（次）,带看（次）,45关注（人）,11030浏览（次）
2室2厅1厨1卫        ,中楼层(共14层)          ,78.15㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2010,毛坯     ,钢混结构  , ,一梯两户           ,有           ,1.07104E+11,动迁安置房          ,2021-05-10,普通住宅          ,暂无数据       ,共有           ,416万,53231,2021.05.23 成交,高行绿洲(三期) 2室2厅 78.15平米,425挂牌价格（万）,14成交周期（天）,0调价（次）,带看（次）,6关注（人）,872浏览（次）
1室1厅1厨1卫        ,中楼层(共6层)          ,55.02㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2001,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-04-04,普通住宅          ,暂无数据       ,共有           ,235万,42712,2021.05.23 成交,潼港六村 1室1厅 55.02平米,245挂牌价格（万）,50成交周期（天）,2调价（次）,带看（次）,1关注（人）,1437浏览（次）
1室1厅1厨1卫        ,低楼层(共18层)          ,51.91㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2015,毛坯     ,钢混结构  , ,一梯四户           ,暂无数据           ,1.07104E+11,商品房          ,2021-02-18,普通住宅          ,暂无数据       ,非共有           ,161万,31016,2021.05.23 成交,佳境苑 1室1厅 51.91平米,165挂牌价格（万）,95成交周期（天）,0调价（次）,带看（次）,18关注（人）,4248浏览（次）
5室4厅1厨3卫        ,低楼层(共3层)          ,185.72㎡          ,复式              ,150.33㎡         ,板楼       ,南 北   ,未知 ,毛坯     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-02-13,别墅          ,暂无数据       ,共有           ,665万,35807,2021.05.23 成交,绿地朱家角1号 5室4厅 185.72平米,678挂牌价格（万）,100成交周期（天）,10调价（次）,带看（次）,97关注（人）,14232浏览（次）
3室2厅1厨2卫        ,低楼层(共32层)          ,114.4㎡          ,平层              ,暂无数据         ,塔楼       ,南   ,1998,精装     ,钢混结构  , ,三梯八户           ,有           ,1.07104E+11,商品房          ,2021-04-24,普通住宅          ,暂无数据       ,非共有           ,1188万,103847,2021.05.23 成交,瑞虹新城(一期) 3室2厅 114.4平米,1248挂牌价格（万）,30成交周期（天）,2调价（次）,带看（次）,25关注（人）,7932浏览（次）
2室1厅1厨1卫        ,低楼层(共6层)          ,75.76㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2009,精装     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-05-05,普通住宅          ,暂无数据       ,非共有           ,484万,63886,2021.05.23 成交,馨良苑 2室1厅 75.76平米,490挂牌价格（万）,19成交周期（天）,2调价（次）,带看（次）,20关注（人）,1981浏览（次）
1室1厅1厨1卫        ,低楼层(共23层)          ,70.2㎡          ,暂无数据              ,暂无数据         ,塔楼       ,南   ,2010,精装     ,钢混结构  , ,两梯六户           ,有           ,1.07104E+11,商品房          ,2021-05-22,普通住宅          ,暂无数据       ,共有           ,360万,51283,2021.05.23 成交,绿庭尚城 1室1厅 70.2平米,372挂牌价格（万）,2成交周期（天）,0调价（次）,带看（次）,0关注（人）,9浏览（次）
2室1厅1厨1卫        ,中楼层(共18层)          ,75.08㎡          ,平层              ,暂无数据         ,暂无数据       ,南 北   ,2016,毛坯     ,钢混结构  , ,两梯四户           ,有           ,1.07104E+11,商品房          ,2021-04-08,普通住宅          ,暂无数据       ,非共有           ,400万,53277,2021.05.23 成交,馨浦苑西区 2室1厅 75.08平米,400挂牌价格（万）,46成交周期（天）,2调价（次）,带看（次）,25关注（人）,4420浏览（次）
2室1厅1厨1卫        ,高楼层(共18层)          ,69.95㎡          ,平层              ,暂无数据         ,板楼       ,南   ,未知 ,精装     ,钢混结构  , ,一梯四户           ,暂无数据           ,1.07104E+11,商品房          ,2021-05-15,普通住宅          ,暂无数据       ,非共有           ,229万,32738,2021.05.23 成交,秀涓路46弄 2室1厅 69.95平米,229挂牌价格（万）,9成交周期（天）,3调价（次）,带看（次）,11关注（人）,882浏览（次）
3室2厅1厨2卫        ,高楼层(共23层)          ,140.72㎡          ,平层              ,暂无数据         ,板塔结合       ,南 北   ,2005,精装     ,钢混结构  , ,四梯六户           ,有           ,1.07104E+11,商品房          ,2021-05-13,普通住宅          ,暂无数据       ,非共有           ,1398万,99347,2021.05.23 成交,宗鑫公寓 3室2厅 140.72平米,1550挂牌价格（万）,10成交周期（天）,0调价（次）,带看（次）,9关注（人）,1404浏览（次）
1室0厅1厨1卫        ,中楼层(共30层)          ,42.58㎡          ,暂无数据              ,暂无数据         ,塔楼       ,北   ,未知 ,精装     ,钢混结构  , ,三梯二十二户           ,有           ,1.07104E+11,商品房          ,2021-01-23,商业办公类          ,暂无数据       ,非共有           ,185万,43448,2021.05.23 成交,绿地世纪城(三期) 1室0厅 42.58平米,195挂牌价格（万）,121成交周期（天）,2调价（次）,带看（次）,19关注（人）,3972浏览（次）
2室1厅1厨1卫        ,低楼层(共6层)          ,77.64㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995,精装     ,砖混结构  , ,一梯四户           ,无           ,1.07104E+11,商品房          ,2021-04-02,普通住宅          ,暂无数据       ,共有           ,267万,34390,2021.05.23 成交,华昌小区 2室1厅 77.64平米,275挂牌价格（万）,52成交周期（天）,0调价（次）,带看（次）,17关注（人）,2245浏览（次）
2室2厅1厨1卫        ,低楼层(共18层)          ,112.77㎡          ,平层              ,暂无数据         ,塔楼       ,南   ,2000,简装     ,钢混结构  , ,两梯八户           ,有           ,1.07104E+11,商品房          ,2021-02-24,普通住宅          ,暂无数据       ,非共有           ,610万,54093,2021.05.23 成交,三湘花园 2室2厅 112.77平米,638挂牌价格（万）,89成交周期（天）,3调价（次）,带看（次）,259关注（人）,42086浏览（次）
2室1厅1厨1卫        ,低楼层(共6层)          ,82.08㎡          ,平层              ,82.08㎡         ,板楼       ,南 北   ,未知 ,精装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-03-14,普通住宅          ,暂无数据       ,非共有           ,235万,28546,2021.05.23 成交,桃源二村 2室1厅 82.08平米,238挂牌价格（万）,71成交周期（天）,2调价（次）,带看（次）,168关注（人）,14133浏览（次）
2室1厅1厨1卫        ,低楼层(共6层)          ,62.23㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,未知 ,精装     ,砖混结构  , ,一梯三户           ,无           ,1.07104E+11,商品房          ,2021-04-18,普通住宅          ,暂无数据       ,共有           ,230万,36960,2021.05.23 成交,天乐新村 2室1厅 62.23平米,235挂牌价格（万）,36成交周期（天）,0调价（次）,带看（次）,26关注（人）,4544浏览（次）
2室2厅1厨1卫        ,低楼层(共6层)          ,91.85㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2004,毛坯     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-03-10,普通住宅          ,暂无数据       ,非共有           ,202万,21993,2021.05.23 成交,晨星小区 2室2厅 91.85平米,206挂牌价格（万）,75成交周期（天）,2调价（次）,带看（次）,86关注（人）,17477浏览（次）
2室2厅1厨1卫        ,中楼层(共7层)          ,81㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2015,精装     ,钢混结构  , ,一梯两户           ,有           ,1.07104E+11,商品房          ,2021-04-10,普通住宅          ,暂无数据       ,非共有           ,441万,54383,2021.05.23 成交,海赋尚品 2室2厅 81平米,465挂牌价格（万）,44成交周期（天）,0调价（次）,带看（次）,0关注（人）,32浏览（次）
1室0厅1厨1卫        ,高楼层(共6层)          ,28.81㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1988,精装     ,砖混结构  , ,一梯六户           ,无           ,1.07104E+11,商品房          ,2021-01-16,普通住宅          ,暂无数据       ,共有           ,203万,70462,2021.05.23 成交,平型关路265弄 1室0厅 28.81平米,212挂牌价格（万）,128成交周期（天）,6调价（次）,带看（次）,31关注（人）,8302浏览（次）
2室1厅1厨1卫        ,低楼层(共6层)          ,67.65㎡          ,平层              ,67.65㎡         ,板楼       ,南   ,1997,简装     ,砖混结构  , ,一梯三户           ,无           ,1.07104E+11,商品房          ,2021-04-24,普通住宅          ,暂无数据       ,共有           ,460万,67998,2021.05.23 成交,平阳新村四街坊 2室1厅 67.65平米,460挂牌价格（万）,30成交周期（天）,2调价（次）,带看（次）,21关注（人）,2962浏览（次）
2室2厅1厨1卫        ,高楼层(共18层)          ,81.06㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,未知 ,毛坯     ,钢混结构  , ,一梯三户           ,暂无数据           ,1.07104E+11,商品房          ,2021-05-09,普通住宅          ,暂无数据       ,非共有           ,164万,20220,2021.05.23 成交,外冈景苑 2室2厅 81.06平米,168挂牌价格（万）,15成交周期（天）,0调价（次）,带看（次）,2关注（人）,501浏览（次）
4室2厅1厨2卫        ,高楼层(共15层)          ,166.11㎡          ,复式              ,131.21㎡         ,板楼       ,南   ,2008,精装     ,钢混结构  , ,两梯三户           ,有           ,1.07104E+11,商品房          ,2021-04-30,普通住宅          ,暂无数据       ,非共有           ,965万,58095,2021.05.23 成交,贝尚湾(公寓) 4室2厅 166.11平米,980挂牌价格（万）,24成交周期（天）,0调价（次）,带看（次）,28关注（人）,5757浏览（次）
3室2厅1厨2卫        ,高楼层(共6层)          ,117.46㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2003,精装     ,钢混结构  , ,一梯一户           ,无           ,1.07104E+11,商品房          ,2021-04-22,普通住宅          ,暂无数据       ,共有           ,500万,42568,2021.05.23 成交,上海香港花园 3室2厅 117.46平米,510挂牌价格（万）,32成交周期（天）,0调价（次）,带看（次）,40关注（人）,4528浏览（次）
3室2厅1厨2卫        ,中楼层(共6层)          ,119.56㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2004,精装     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-03-04,普通住宅          ,暂无数据       ,非共有           ,689万,57628,2021.05.23 成交,浦发绿城西泰林路850弄 3室2厅 119.56平米,695挂牌价格（万）,81成交周期（天）,1调价（次）,带看（次）,212关注（人）,18577浏览（次）
1室0厅1厨1卫        ,低楼层(共6层)          ,32.14㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,1990,简装     ,砖混结构  , ,一梯四户           ,无           ,1.07104E+11,商品房          ,2021-05-05,普通住宅          ,暂无数据       ,非共有           ,240万,74674,2021.05.23 成交,临沂七村 1室0厅 32.14平米,240挂牌价格（万）,19成交周期（天）,0调价（次）,带看（次）,0关注（人）,2浏览（次）
1室1厅1厨1卫        ,低楼层(共6层)          ,62.03㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2009,简装     ,钢混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-04-25,普通住宅          ,暂无数据       ,共有           ,348万,56102,2021.05.23 成交,顺馨佳园 1室1厅 62.03平米,350挂牌价格（万）,28成交周期（天）,1调价（次）,带看（次）,0关注（人）,86浏览（次）
2室1厅0厨1卫        ,高楼层(共6层)          ,64.64㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,1997,简装     ,砖混结构  , ,一梯两户           ,无           ,1.07104E+11,商品房          ,2021-04-24,普通住宅          ,暂无数据       ,共有           ,390万,60335,2021.05.23 成交,昌七小区 2室1厅 64.64平米,398挂牌价格（万）,29成交周期（天）,3调价（次）,带看（次）,124关注（人）,8213浏览（次）
